farmer_id,crop_site_id,village_id,block_id,district_id,state_id,latitude,longitude,CCE_yield,la_median_damdue,la_median_damnotdue,la_median_damtot,med_damnotdue,med_damdue,med_damtot,ins_cat_loss1,ins_cat_loss2,ins_cat_loss3,ins_cat_loss4,numpics,WBI_payout,PBI_payout,jc_damnotdue_orig,jc_damdue_orig,jc_damtot_orig,damnotdue_orig1,damdue_orig1,damtot_orig1,damnotdue_orig2,damdue_orig2,damtot_orig2,damnotdue_orig3,damdue_orig3,damtot_orig3,damnotdue_orig4,damdue_orig4,damtot_orig4,damnotdue_orig5,damdue_orig5,damtot_orig5,damnotdue_orig6,damdue_orig6,damtot_orig6,damnotdue_orig7,damdue_orig7,damtot_orig7
147316.0,1,1473.0,34.0,Fategharh,Punjab,30.5,76.5,12.626204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0.0,0.0,,,,,,,8.0,5.0,13.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
147329.0,1,1473.0,34.0,Fategharh,Punjab,30.5,76.5,21.913748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
147333.0,1,1473.0,34.0,Fategharh,Punjab,30.5,76.5,21.650702,5.0,10.0,15.0,10.0,5.0,15.0,1.0,0.0,0.0,0.0,37,0.0,0.0,,,,,,,10.0,4.0,14.0,,,,,,,,,,10.0,5.0,15.0,10.0,15.0,25.0
147336.0,1,1473.0,34.0,Fategharh,Punjab,30.5,76.5,22.460072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32,0.0,0.0,,,,,,,12.0,7.0,19.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
147337.0,1,1473.0,34.0,Fategharh,Punjab,30.5,76.5,21.124609,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,44,0.0,0.0,,,,,,,5.0,0.0,5.0,5.0,5.0,10.0,0.0,0.0,0.0,,,,,,,,,
151701.0,1,1517.0,16.0,Fategharh,Punjab,30.900000000000002,76.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
151702.0,1,1517.0,16.0,Fategharh,Punjab,30.900000000000002,76.3,,0.0,4.5,4.5,4.5,0.0,4.5,1.0,0.0,0.0,0.0,9,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,5.0,10.0,4.0,0.0,4.0,5.0,0.0,5.0,,,,,,
151706.0,1,1517.0,16.0,Fategharh,Punjab,30.900000000000002,76.3,22.783821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,0.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,,,,,,,0.0,0.0,0.0
151708.0,1,1517.0,16.0,Fategharh,Punjab,30.900000000000002,76.3,21.347187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0.0,0.0,,,,0.0,0.0,0.0,5.0,2.0,7.0,,,,,,,,,,0.0,0.0,0.0,,,
151720.0,1,1517.0,16.0,Fategharh,Punjab,30.900000000000002,76.3,21.6507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
151726.0,1,1517.0,16.0,Fategharh,Punjab,30.900000000000002,76.3,16.207676,0.0,10.0,10.0,6.5,9.5,18.5,1.0,0.0,0.0,0.0,6,0.0,0.0,10.0,0.0,10.0,30.0,0.0,30.0,8.0,14.0,22.0,,,,5.0,5.0,10.0,0.0,15.0,15.0,,,,,,
151727.0,1,1517.0,16.0,Fategharh,Punjab,30.900000000000002,76.3,22.92546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0.0,0.0,,,,0.0,0.0,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
161802.0,1,1618.0,1.0,Fategharh,Punjab,30.6,76.2,20.800861,0.0,3.5,3.5,3.5,0.0,3.5,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,0.0,0.0,0.0,8.0,5.0,13.0,5.0,0.0,5.0,2.0,0.0,2.0,,,,,,,,,
161803.0,1,1618.0,1.0,Fategharh,Punjab,30.6,76.2,,0.0,6.0,6.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,24,0.0,0.0,,,,2.0,0.0,2.0,9.0,4.0,13.0,,,,5.0,0.0,5.0,7.0,0.0,7.0,,,,,,
161807.0,1,1618.0,1.0,Fategharh,Punjab,30.6,76.2,22.39937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
161824.0,1,1618.0,1.0,Fategharh,Punjab,30.6,76.2,21.003204,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,12,0.0,0.0,,,,0.0,0.0,0.0,,,,10.0,5.0,15.0,,,,,,,5.0,0.0,5.0,,,
161828.0,1,1618.0,1.0,Fategharh,Punjab,30.6,76.2,17.684778,0.0,3.5,3.5,3.5,0.0,3.5,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,2.0,0.0,2.0,5.0,3.0,8.0,5.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,
161830.0,1,1618.0,1.0,Fategharh,Punjab,30.6,76.2,22.460073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0.0,0.0,,,,0.0,0.0,0.0,9.0,6.0,15.0,,,,,,,,,,0.0,0.0,0.0,,,
164502.0,1,1645.0,16.0,Fategharh,Punjab,30.700000000000003,76.5,19.870083,0.0,10.0,10.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,44,0.0,0.0,10.0,0.0,10.0,30.0,0.0,30.0,,,,,,,,,,15.0,0.0,15.0,10.0,0.0,10.0,,,
164504.0,1,1645.0,16.0,Fategharh,Punjab,30.700000000000003,76.5,,5.0,5.0,10.0,5.0,5.0,10.0,1.0,0.0,0.0,0.0,14,0.0,0.0,,,,0.0,0.0,0.0,,,,10.0,5.0,15.0,5.0,5.0,10.0,5.0,10.0,15.0,,,,0.0,10.0,10.0
164507.0,1,1645.0,16.0,Fategharh,Punjab,30.700000000000003,76.5,20.477112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,0.0,5.0,,,,,,,0.0,0.0,0.0,,,
164515.0,1,1645.0,16.0,Fategharh,Punjab,30.700000000000003,76.5,20.456877,4.0,7.0,11.0,7.0,4.0,11.0,1.0,0.0,0.0,0.0,4,0.0,0.0,,,,15.0,0.0,15.0,7.0,4.0,11.0,,,,,,,,,,5.0,5.0,10.0,,,
164516.0,1,1645.0,16.0,Fategharh,Punjab,30.700000000000003,76.5,,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,11,0.0,0.0,,,,0.0,0.0,0.0,9.0,4.0,13.0,,,,,,,,,,2.0,0.0,2.0,,,
164523.0,1,1645.0,16.0,Fategharh,Punjab,30.700000000000003,76.5,20.497345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
164526.0,1,1645.0,16.0,Fategharh,Punjab,30.700000000000003,76.5,16.369549,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,5.0,0.0,5.0,7.0,3.0,10.0,,,,,,,,,,0.0,0.0,0.0,,,
164530.0,2,1645.0,16.0,Fategharh,Punjab,30.700000000000003,76.5,23.0064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,5.0,,,
164531.0,1,1645.0,16.0,Fategharh,Punjab,30.700000000000003,76.5,21.468594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39,0.0,0.0,,,,0.0,0.0,0.0,5.0,3.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
205401.0,1,2054.0,11.0,Fatehabad,Haryana,29.5,75.4,20.153362,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,13,1554.5024,0.0,,,,0.0,0.0,0.0,1.0,1.0,2.0,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,,
205406.0,1,2054.0,11.0,Fatehabad,Haryana,29.5,75.4,20.760391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,1554.5024,0.0,,,,0.0,0.0,0.0,9.0,6.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
205411.0,1,2054.0,11.0,Fatehabad,Haryana,29.5,75.4,19.505865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,1554.5024,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,10.0,,,
205418.0,1,2054.0,11.0,Fatehabad,Haryana,29.5,75.4,,0.0,0.0,1.0,0.0,0.0,1.0,,,,,3,,,,,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,,,,,,,,,
205422.0,1,2054.0,11.0,Fatehabad,Haryana,29.5,75.4,19.5261,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,32,1554.5024,0.0,,,,0.0,0.0,0.0,2.0,0.0,2.0,,,,,,,,,,0.0,5.0,5.0,,,
205430.0,1,2054.0,11.0,Fatehabad,Haryana,29.5,75.4,21.387655,2.5,0.0,5.0,0.0,2.5,5.0,1.0,0.0,0.0,0.0,23,1554.5024,0.0,,,,0.0,0.0,0.0,8.0,0.0,8.0,0.0,5.0,5.0,0.0,5.0,5.0,,,,,,,,,
205441.0,1,2054.0,11.0,Fatehabad,Haryana,29.5,75.4,20.699688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1554.5024,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,
226106.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,21.54953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1642.7643,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
226107.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,20.699688,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,2,1642.7643,0.0,,,,0.0,0.0,0.0,5.0,0.0,5.0,,,,,,,,,,5.0,0.0,5.0,,,
226113.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,21.853045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,1642.7643,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
226115.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,23.7146,0.0,1.0,3.5,1.0,0.0,3.5,1.0,0.0,0.0,0.0,13,1642.7643,0.0,,,,0.0,0.0,0.0,15.0,0.0,15.0,0.0,5.0,5.0,2.0,0.0,2.0,,,,,,,,,
226116.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,19.971254,0.0,25.0,30.0,25.0,0.0,30.0,0.0,1.0,0.0,0.0,20,1642.7643,3900.0,,,,35.0,0.0,35.0,20.0,0.0,20.0,,,,,,,,,,25.0,5.0,30.0,,,
226117.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,17.017046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,1642.7643,0.0,,,,0.0,0.0,0.0,,,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
226119.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,21.711405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,1642.7643,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,5.0,10.0,15.0,,,
226129.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,20.638985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1642.7643,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
226130.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,18.858368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,1642.7643,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,5.0,5.0,,,
226135.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,22.864758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63,1642.7643,0.0,,,,0.0,0.0,0.0,2.0,0.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
226136.0,1,2261.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,1642.7643,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
234925.0,1,2349.0,11.0,Fatehabad,Haryana,29.5,75.4,20.254534,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,3,1554.5024,0.0,,,,0.0,0.0,0.0,,,,5.0,0.0,5.0,,,,,,,5.0,0.0,5.0,,,
234929.0,1,2349.0,11.0,Fatehabad,Haryana,29.5,75.4,20.011723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1554.5024,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,5.0,5.0,,,
234931.0,1,2349.0,11.0,Fatehabad,Haryana,29.5,75.4,22.520775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,1554.5024,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,5.0,5.0,,,
234933.0,1,2349.0,11.0,Fatehabad,Haryana,29.5,75.4,19.283287,0.0,10.0,13.0,10.0,0.0,13.0,1.0,0.0,0.0,0.0,7,1554.5024,0.0,,,,5.0,0.0,5.0,8.0,6.0,14.0,,,,12.0,0.0,12.0,20.0,0.0,20.0,,,,,,
234934.0,1,2349.0,11.0,Fatehabad,Haryana,29.5,75.4,20.800861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,1554.5024,0.0,,,,0.0,0.0,0.0,7.0,5.0,12.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0
234935.0,1,2349.0,11.0,Fatehabad,Haryana,29.5,75.4,22.439838,3.5,0.0,3.5,0.0,3.5,3.5,1.0,0.0,0.0,0.0,6,1554.5024,0.0,,,,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,5.0,5.0,0.0,5.0,5.0,,,,,,
234936.0,1,2349.0,11.0,Fatehabad,Haryana,29.5,75.4,22.642181,6.5,0.0,6.5,0.0,6.5,6.5,1.0,0.0,0.0,0.0,18,1554.5024,0.0,,,,0.0,0.0,0.0,,,,0.0,5.0,5.0,0.0,8.0,8.0,0.0,10.0,10.0,,,,,,
239102.0,1,2391.0,36.0,Fatehabad,Haryana,29.6,75.9,23.775303,0.0,10.0,10.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,2,2279.07,0.0,,,,0.0,0.0,0.0,,,,,,,,,,10.0,0.0,10.0,20.0,0.0,20.0,,,
239104.0,1,2391.0,36.0,Fatehabad,Haryana,29.6,75.9,24.807251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,2279.07,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,10.0,10.0,0.0,0.0,0.0,,,
239119.0,1,2391.0,36.0,Fatehabad,Haryana,29.6,75.9,19.62727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,2279.07,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
239120.0,1,2391.0,36.0,Fatehabad,Haryana,29.6,75.9,22.945696,0.0,9.0,9.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0,36,2279.07,0.0,,,,0.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,10.0,8.0,0.0,8.0,10.0,0.0,10.0,,,,10.0,0.0,10.0
239124.0,1,2391.0,36.0,Fatehabad,Haryana,29.6,75.9,18.959538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34,2279.07,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
239125.0,1,2391.0,36.0,Fatehabad,Haryana,29.6,75.9,19.303522,0.0,2.5,2.5,2.5,0.0,2.5,1.0,0.0,0.0,0.0,8,2279.07,0.0,,,,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
239136.0,1,2391.0,36.0,Fatehabad,Haryana,29.6,75.9,20.780626,4.0,0.0,9.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,8,2279.07,0.0,,,,0.0,0.0,0.0,10.0,0.0,10.0,,,,0.0,8.0,8.0,0.0,10.0,10.0,,,,,,
239138.0,1,2391.0,36.0,Fatehabad,Haryana,29.6,75.9,20.558048,0.0,20.0,25.0,20.0,0.0,25.0,0.0,1.0,0.0,0.0,95,2279.07,3900.0,,,,5.0,0.0,5.0,,,,20.0,5.0,25.0,,,,,,,30.0,0.0,30.0,,,
239139.0,1,2391.0,36.0,Fatehabad,Haryana,29.6,75.9,22.298199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,2279.07,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,
251501.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,18.797665,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,3,2279.07,0.0,,,,0.0,0.0,0.0,5.0,0.0,5.0,,,,,,,,,,15.0,0.0,15.0,,,
251502.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,16.47072,0.0,4.0,5.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,3,2279.07,0.0,,,,0.0,0.0,0.0,3.0,2.0,5.0,,,,5.0,0.0,5.0,10.0,0.0,10.0,,,,,,
251503.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,16.794468,0.0,7.0,7.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,31,2279.07,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,7.0,0.0,7.0,10.0,0.0,10.0,,,,,,
251504.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,12.626204,0.0,40.0,40.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,10,2279.07,0.0,40.0,0.0,40.0,10.0,0.0,10.0,0.0,2.0,2.0,,,,22.0,0.0,22.0,20.0,0.0,20.0,,,,,,
251505.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,20.699688,0.0,20.0,20.0,20.0,0.0,20.0,0.0,1.0,0.0,0.0,18,2279.07,0.0,,,,0.0,0.0,0.0,,,,,,,,,,20.0,0.0,20.0,30.0,0.0,30.0,,,
251508.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,22.176792,0.0,15.0,15.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,4,2279.07,0.0,15.0,0.0,15.0,5.0,0.0,5.0,,,,15.0,0.0,15.0,,,,,,,40.0,0.0,40.0,,,
251512.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,24.159756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,2279.07,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,
251513.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,20.800861,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4,2279.07,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,4.0,0.0,4.0,,,,,,,,,
251522.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,22.905228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2279.07,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
251525.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,18.797665,5.0,2.5,7.5,2.5,5.0,7.5,1.0,0.0,0.0,0.0,20,2279.07,0.0,,,,0.0,0.0,0.0,5.0,5.0,10.0,5.0,5.0,10.0,0.0,5.0,5.0,,,,,,,,,
251526.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,15.964863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,2279.07,0.0,,,,5.0,0.0,5.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
251527.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,15.661348,2.5,0.0,2.5,0.0,2.5,2.5,1.0,0.0,0.0,0.0,2,2279.07,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,,,,,,
251529.0,1,2515.0,36.0,Fatehabad,Haryana,29.6,75.9,19.971254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2279.07,0.0,,,,0.0,0.0,0.0,,,,5.0,0.0,5.0,,,,,,,0.0,0.0,0.0,,,
266015.0,1,2660.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,20.578283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,1642.7643,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
266021.0,1,2660.0,28.0,Fatehabad,Haryana,29.6,75.60000000000001,20.760391,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9,1642.7643,0.0,,,,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,,,,,,,,,
317402.0,1,3174.0,31.0,Ludhiana,Punjab,30.700000000000003,76.2,22.682652,0.0,20.0,20.0,20.0,0.0,20.0,0.0,1.0,0.0,0.0,29,0.0,3900.0,,,,25.0,0.0,25.0,10.0,5.0,15.0,,,,,,,,,,20.0,0.0,20.0,,,
317405.0,1,3174.0,31.0,Ludhiana,Punjab,30.700000000000003,76.2,23.411085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,0.0,0.0,,,,0.0,0.0,0.0,1.0,2.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
317421.0,1,3174.0,31.0,Ludhiana,Punjab,30.700000000000003,76.2,24.382332,2.5,20.0,25.0,20.0,2.5,25.0,0.0,1.0,0.0,0.0,33,0.0,3900.0,,,,45.0,0.0,45.0,20.0,5.0,25.0,,,,,,,15.0,0.0,15.0,20.0,5.0,25.0,,,
317423.0,1,3174.0,31.0,Ludhiana,Punjab,30.700000000000003,76.2,21.144844,0.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,5,0.0,0.0,,,,0.0,0.0,0.0,2.0,1.0,3.0,,,,,,,,,,5.0,0.0,5.0,,,
317426.0,1,3174.0,31.0,Ludhiana,Punjab,30.700000000000003,76.2,20.578283,0.0,8.0,10.0,8.0,0.0,10.0,1.0,0.0,0.0,0.0,25,0.0,0.0,,,,0.0,0.0,0.0,,,,8.0,2.0,10.0,,,,,,,15.0,0.0,15.0,,,
317429.0,2,3174.0,31.0,Ludhiana,Punjab,30.700000000000003,76.2,22.763588,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,13,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,5.0,0.0,5.0,10.0,0.0,10.0,,,
317435.0,1,3174.0,31.0,Ludhiana,Punjab,30.700000000000003,76.2,23.57296,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,10.0,0.0,10.0,,,,5.0,0.0,5.0,4.0,0.0,4.0,5.0,0.0,5.0,,,,,,
318809.0,1,3188.0,19.0,Ludhiana,Punjab,30.8,75.9,15.641113,0.0,9.0,9.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0,4,0.0,0.0,,,,0.0,0.0,0.0,15.0,1.0,16.0,,,,8.0,0.0,8.0,10.0,0.0,10.0,,,,,,
318817.0,2,3188.0,19.0,Ludhiana,Punjab,30.8,75.9,22.783821,0.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,6,0.0,0.0,,,,0.0,0.0,0.0,7.0,5.0,12.0,,,,,,,,,,5.0,0.0,5.0,,,
318824.0,1,3188.0,19.0,Ludhiana,Punjab,30.8,75.9,21.347187,0.0,30.0,30.0,30.0,0.0,30.0,0.0,1.0,0.0,0.0,6,0.0,3900.0,,,,40.0,0.0,40.0,20.0,1.0,21.0,,,,,,,,,,30.0,0.0,30.0,,,
318831.0,1,3188.0,19.0,Ludhiana,Punjab,30.8,75.9,22.298199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0.0,0.0,,,,0.0,0.0,0.0,2.0,4.0,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
318834.0,1,3188.0,19.0,Ludhiana,Punjab,30.8,75.9,20.436642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,
322302.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,22.783821,0.0,40.0,40.0,13.5,0.0,15.0,0.0,1.0,0.0,0.0,3,0.0,0.0,40.0,0.0,40.0,40.0,0.0,40.0,,,,10.0,5.0,15.0,12.0,0.0,12.0,15.0,0.0,15.0,,,,,,
322303.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,,0.0,0.0,2.5,0.0,0.0,2.5,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,10.0,0.0,10.0,,,,0.0,0.0,0.0,,,,,,,0.0,5.0,5.0,0.0,0.0,0.0
322305.0,1,3223.0,17.0,Ludhiana,Punjab,30.700000000000003,76.2,22.176792,0.0,15.0,15.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,12,0.0,0.0,,,,2.0,0.0,2.0,,,,15.0,0.0,15.0,,,,,,,20.0,0.0,20.0,,,
